Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94
181629,1.21114E+14,July,VA,3237.8812,1730.76,40,43,2,,32,1,1,1,1,"Foreign Born, US Cit By Naturalization",5,"Commercial, industrial, and other intangible assets rental and leasing (5324, 533)",2160,Government - Federal,No,No,Employed-At Work
181747,6.00717E+14,July,VA,2706.4049,1634.61,40,44,1,,50,1,1,2,8,"Foreign Born, Not a US Citizen",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-Absent
181975,8.41317E+14,July,VA,3363.1409,923,50,45,1,,32,1,1,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
182043,2.35393E+14,July,WA,2597.1656,2884.61,55,45,1,8,56,1,7,1,4,"Native, Born In US",9,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
182047,3.01003E+14,July,WA,2926.2903,1105.76,50,46,1,,30,1,1,1,1,"Foreign Born, US Cit By Naturalization",9,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
182073,5.03503E+14,July,WA,2573.4028,2403.84,40,45,1,,57,1,1,0,0,"Native, Born In US",9,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
182096,5.98981E+14,July,WA,2926.2903,1884.61,40,45,1,,30,1,7,0,0,"Native, Born In US",9,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
182193,3.2178E+14,July,WA,2927.12,540,40,40,1,,50,2,1,0,0,"Native, Born In US",9,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
182933,4.0588E+14,July,WI,3097.219,1632.5,37,43,1,,34,2,1,2,5,"Native, Born In US",3,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
183007,5.01903E+14,July,WI,2724.8749,1923.07,55,46,1,,34,1,1,2,1,"Native, Born In US",3,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
183347,6.05452E+13,July,WY,248.7098,826.92,40,40,1,,34,2,1,1,2,"Native, Born In US",8,Insurance carriers and related activities (524),2160,"Private, For Profit",No,No,Employed-At Work
183655,7.71266E+14,July,WY,286.8737,560,40,40,1,,52,2,5,0,0,"Native, Born In US",8,Automobile dealers (4411),2160,"Private, For Profit",No,No,Employed-At Work
183981,1.10771E+14,August,AL,3629.5453,1346.15,45,46,1,,29,1,1,1,1,"Native, Born In US",6,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
184586,4.3022E+14,August,AZ,3243.9893,1576.92,40,45,1,,31,2,1,1,1,"Native, Born In US",8,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
185128,4.28002E+12,August,CA,3122.5882,1923.07,40,45,1,,35,1,7,0,0,"Native, Born In US",9,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Federal,No,No,Employed-At Work
185173,1.09108E+13,August,CA,3279.7176,961.53,20,45,1,1,32,1,7,0,0,"Native, Born In US",9,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
185190,2.40078E+13,August,CA,4137.9497,2884.61,45,46,1,,43,1,5,2,3,"Native, Born In US",9,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
185297,9.39026E+13,August,CA,2573.3761,1346,40,44,1,,52,1,3,0,0,"Native, Born In US",9,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",2100,Government - State,No,Yes,Employed-At Work
185380,1.3675E+14,August,CA,2877.6472,471,20,45,1,,35,2,7,0,0,"Native, Born In US",9,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
185657,5.02904E+14,August,CA,3059.954,720,40,39,1,,53,2,5,0,0,"Native, Born In US",9,"Justice, public order, and safety activities (922, pt. 92115)",2145,Government - State,Yes,,Employed-At Work
186064,6.10174E+11,August,CA,3025.1924,450,40,43,4,,46,1,5,0,0,"Foreign Born, US Cit By Naturalization",9,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
186546,2.16282E+14,August,CA,2937.7067,2884.61,50,45,1,,45,1,1,2,3,"Native, Born In US",9,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
186673,4.51266E+14,August,CA,2811.3243,1923.07,40,43,4,,54,1,1,0,0,"Foreign Born, US Cit By Naturalization",9,Legal services (5411),2105,"Private, For Profit",No,No,Employed-At Work
186724,5.063E+14,August,CA,3203.394,2076,40,45,1,,60,1,1,0,0,"Native, Born In US",9,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
186725,5.063E+14,August,CA,3157.9182,1538,40,45,1,,59,2,1,0,0,"Native, Born In US",9,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
186765,5.60228E+14,August,CA,2863.5264,2076.92,40,46,1,,60,1,1,0,0,"Native, Born In US",9,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",2100,Government - State,No,Yes,Employed-At Work
186834,6.41961E+14,August,CA,3002.6609,1895.2,40,43,1,1,41,2,1,2,8,"Native, Born In US",9,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
186845,6.4976E+14,August,CA,3389.212,2100,40,43,1,,26,2,1,0,0,"Native, Born In US",9,Legal services (5411),2160,"Private, For Profit",No,No,Employed-At Work
187064,8.763E+14,August,CA,2664.044,600,40,40,1,,31,2,7,1,3,"Native, Born In US",9,Business support services (5614),2145,"Private, For Profit",No,No,Employed-At Work
187417,7.90503E+13,August,CO,1382.9445,865.38,40,44,1,,31,2,7,0,0,"Native, Born In US",8,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
187465,5.80388E+14,August,CO,1813.4132,865.38,40,43,1,,29,2,7,0,0,"Native, Born In US",8,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
188032,1.8851E+14,August,CT,2717.8022,865.38,40,40,1,,53,2,5,0,0,"Native, Born In US",1,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
188595,6.60149E+14,August,DE,388.4888,2884.61,60,45,1,,46,1,1,3,10,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,Yes,Employed-At Work
188681,1.0111E+13,August,DC,305.5099,1250,50,45,2,,33,2,1,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
188682,1.0111E+13,August,DC,451.2927,903,50,45,2,,32,1,1,0,0,"Native, Born In US",5,"Business, professional, political, and similar organizations (8139 exc. 81393)",2100,"Private, Nonprofit",No,No,Employed-At Work
188699,2.41958E+13,August,DC,440.6417,576.92,40,43,6,,22,1,7,0,0,"Native, Born In US",5,Legal services (5411),2145,"Private, Nonprofit",No,No,Employed-At Work
188727,1.0036E+14,August,DC,241.3203,2884.61,50,45,1,,53,1,1,2,10,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
188831,1.59791E+14,August,DC,411.7626,2884.61,50,45,2,,43,1,1,1,1,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
188837,1.6414E+14,August,DC,290.595,2884.61,45,45,1,,47,2,1,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
188860,1.8814E+14,August,DC,477.6132,307.69,30,45,2,,24,2,7,0,0,"Native, Born In US",5,Other general government and support (92119),2100,Government - Local,No,Yes,Employed-At Work
188910,2.1195E+14,August,DC,291.97,1153,50,45,2,,51,2,1,2,3,"Native, Born In US",5,Scientific research and development services (5417),2100,"Private, Nonprofit",No,No,Employed-At Work
188969,5.10005E+14,August,DC,300.9308,1769.23,60,45,1,,50,2,1,2,10,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
188982,5.11397E+14,August,DC,290.595,1153.84,30,45,1,,49,2,1,2,10,"Native, Born In US",5,Legal services (5411),2100,"Private, Nonprofit",No,No,Employed-Absent
188983,5.11397E+14,August,DC,255.9526,2884.61,40,45,1,,48,1,1,2,10,"Native, Born In US",5,"Administration of economic programs and space research (926, 927)",2100,Government - Federal,No,No,Employed-At Work
188987,5.11647E+14,August,DC,268.3177,2884.61,50,45,1,,60,1,1,0,0,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - State,No,No,Employed-At Work
189042,7.03109E+14,August,DC,295.5581,769,40,45,2,,59,2,1,0,0,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Federal,No,No,Employed-At Work
189081,9.31032E+14,August,DC,383.8245,2884.61,55,45,1,,28,1,7,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
189162,1.34371E+14,August,FL,3130.5815,1852.5,40,45,1,,30,2,1,2,5,"Native, Born In US",5,Insurance carriers and related activities (524),2100,"Private, For Profit",No,No,Employed-At Work
189412,2.19791E+13,August,FL,3420.9022,1200,40,45,1,,52,1,1,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
189530,1.09351E+14,August,FL,4036.141,1384.61,40,45,1,,28,2,1,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
189535,1.17711E+14,August,FL,3198.1614,1057,40,43,1,7,46,2,1,0,0,"Foreign Born, US Cit By Naturalization",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
189589,1.90123E+14,August,FL,4471.9728,800,52,43,2,,24,1,7,0,0,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
189662,2.1021E+14,August,FL,3870.0542,1153,40,46,1,,63,1,1,0,0,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - State,No,No,Employed-At Work
189788,3.60328E+14,August,FL,3668.2877,1596.15,45,45,1,,36,1,1,2,5,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
190009,9.41521E+14,August,FL,3704.8271,2884.61,60,44,1,,30,1,7,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
190058,9.06214E+12,August,FL,3569.1141,525.2,40,40,1,,43,2,6,2,10,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
190376,3.05109E+14,August,GA,3079.6476,1057.69,40,42,1,,40,2,1,3,8,"Native, Born In US",5,Real estate (531),2145,"Private, For Profit",No,No,Employed-At Work
190446,6.29194E+14,August,GA,3323.6797,1250,40,45,1,,43,1,1,2,3,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
190788,5.69751E+14,August,HI,573.838,2884.61,55,45,1,,57,1,1,0,0,"Native, Born In US",9,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
191476,1.00067E+13,August,IL,2526.0173,1730.76,60,45,1,,30,2,1,0,0,"Native, Born In US",3,"Securities, commodities, funds, trusts, and other financial investments (523, 525)",2100,"Private, For Profit",No,No,Employed-At Work
191514,7.90513E+13,August,IL,2958.1962,1192,50,45,1,,63,1,1,0,0,"Native, Born In US",3,Computer systems design and related services (5415),2100,"Private, For Profit",No,No,Employed-At Work
191567,1.95932E+14,August,IL,2708.4577,1384,70,45,1,,39,1,7,0,0,"Native, Born In US",3,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
191910,2.77062E+14,August,IL,3070.9222,1923,50,43,1,,61,2,1,0,0,"Native, Born In US",3,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
191986,7.01275E+14,August,IL,3177.1847,400,40,39,1,,23,2,1,2,1,"Native, Born In US",3,Legal services (5411),2160,"Private, For Profit",No,No,Employed-At Work
192297,1.00082E+13,August,IN,3776.0942,2884.61,60,45,1,1,42,1,1,1,3,"Native, Born In US",3,Real estate (531),2100,"Private, For Profit",No,No,Employed-At Work
192563,1.10936E+12,August,IN,3129.6363,923.07,40,42,1,,32,2,7,1,3,"Native, Born In US",3,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
192655,9.6047E+14,August,IA,1703.5302,360,40,41,1,,34,2,1,3,13,"Native, Born In US",4,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
192821,5.2317E+14,August,IA,1061.5439,360,40,40,1,,42,2,1,1,4,"Native, Born Abroad Of US Parent(s)",4,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
193361,6.68291E+14,August,KS,1885.3006,600,40,43,1,,28,2,1,2,5,"Native, Born In US",4,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
193470,2.96953E+14,August,KY,2279.3574,826.92,35,43,1,,31,2,1,0,0,"Native, Born In US",6,"Civic, social, advocacy organizations, and grantmaking and giving services (8132, 8133, 8134)",2145,"Private, Nonprofit",No,No,Employed-At Work
193493,2.01102E+13,August,KY,2776.5604,692.3,40,40,1,,38,2,7,0,0,"Native, Born In US",6,"Banking and related activities (521, 52211,52219)",2160,"Private, For Profit",No,No,Employed-At Work
193576,8.12016E+14,August,KY,2125.2637,923.07,40,39,1,,64,2,7,0,0,"Native, Born In US",6,"Banking and related activities (521, 52211,52219)",2160,"Private, For Profit",No,No,Employed-At Work
193812,8.10612E+13,August,KY,1735.9209,1865,24,43,1,,57,2,1,0,0,"Native, Born In US",6,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
194658,2.041E+13,August,MD,3124.3285,2826.92,48,45,2,,39,1,1,2,8,"Native, Born In US",5,"Administration of economic programs and space research (926, 927)",2100,Government - Federal,No,No,Employed-At Work
194680,3.03203E+14,August,MD,4045.9902,2346.15,40,45,1,,35,1,1,1,2,"Native, Born In US",5,"Administration of economic programs and space research (926, 927)",2100,Government - Federal,No,No,Employed-At Work
194682,3.10008E+14,August,MD,4322.2615,1769.23,35,45,1,,38,2,1,2,1,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
194686,3.51545E+14,August,MD,3870.3781,2884.61,55,45,1,,40,1,1,3,3,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
194798,1.90843E+14,August,MD,1655.9542,2692,50,45,4,,58,1,1,0,0,"Foreign Born, US Cit By Naturalization",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
194869,3.02705E+14,August,MD,1221.8423,207,30,46,4,,53,2,1,1,4,"Foreign Born, US Cit By Naturalization",5,"Commercial, industrial, and other intangible assets rental and leasing (5324, 533)",2160,Government - Federal,No,Yes,Employed-Absent
194937,5.24295E+14,August,MD,1835.9721,1190,40,45,2,,42,1,1,2,8,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
194940,5.42139E+14,August,MD,1415.9563,961.53,40,43,1,,53,2,7,0,0,"Native, Born In US",5,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",2100,Government - Local,Yes,,Employed-At Work
194947,5.9446E+14,August,MD,3812.3236,1153.84,40,40,2,,57,2,1,0,0,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
195106,2.05101E+13,August,MA,2937.6579,2884.61,40,45,1,,44,1,7,0,0,"Foreign Born, US Cit By Naturalization",1,"Management, scientific, and technical consulting services (5416)",2100,"Private, For Profit",No,No,Employed-At Work
195172,1.0001E+13,August,MA,2760.8295,2884.61,50,45,1,,36,1,1,0,0,"Native, Born In US",1,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
195476,9.05203E+14,August,MA,2829.895,1615.38,45,45,1,,35,1,1,3,5,"Native, Born In US",1,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
195684,2.06101E+13,August,MI,3633.1241,2884.61,65,45,5,,54,1,1,2,4,"Native, Born In US",3,"Banking and related activities (521, 52211,52219)",2100,"Private, For Profit",No,No,Employed-At Work
196271,8.5719E+14,August,MN,1516.1123,2423.07,40,45,1,,53,2,1,0,0,"Native, Born In US",4,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,Yes,,Employed-At Work
196361,2.20708E+14,August,MN,1401.0412,961.53,40,40,1,,32,1,1,1,1,"Foreign Born, Not a US Citizen",4,"Non-depository credit and related activities (5222, 5223)",2160,"Private, For Profit",No,No,Employed-At Work
196397,2.95912E+14,August,MN,1583.413,2692,55,46,1,,58,1,1,2,10,"Native, Born In US",4,Legal services (5411),2100,"Private, Nonprofit",No,No,Employed-At Work
196679,7.94711E+14,August,MN,1350.1998,2884.61,50,45,1,,31,1,1,0,0,"Native, Born In US",4,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
196761,2.95963E+14,August,MN,1405.7837,1538.46,38,46,1,,37,2,1,3,3,"Native, Born In US",4,Legal services (5411),2100,Government - State,No,No,Employed-At Work
197519,4.20807E+13,August,MT,304.2032,733.2,40,40,1,,61,2,1,0,0,"Native, Born In US",8,"Justice, public order, and safety activities (922, pt. 92115)",2145,Government - State,No,No,Employed-At Work
197869,8.30559E+14,August,MT,792.6704,1533,35,45,7,,43,2,4,1,3,"Native, Born In US",8,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
197914,2.30108E+14,August,NE,786.4395,2461.53,45,45,1,,33,2,1,1,1,"Native, Born In US",4,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
197915,2.30108E+14,August,NE,959.6098,2500,50,45,1,,33,1,1,1,1,"Native, Born In US",4,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
198211,2.23392E+14,August,NE,918.8277,1346.15,45,46,1,,35,1,1,4,11,"Native, Born In US",4,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
198332,2.6975E+14,August,NV,1306.3872,2884.61,50,44,1,1,54,2,1,0,0,"Native, Born In US",8,Legal services (5411),2100,"Private, For Profit",Yes,,Employed-At Work
198333,2.6975E+14,August,NV,1431.2692,1250,40,45,1,,56,1,1,0,0,"Native, Born In US",8,4195,2100,"Private, Nonprofit",Yes,,Employed-At Work
198867,3.03101E+13,August,NH,620.0255,580,20,42,1,,51,2,1,1,4,"Native, Born In US",1,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
199245,9.60147E+13,August,NJ,2845.7988,942.3,40,39,1,,52,2,1,0,0,"Native, Born In US",2,Legal services (5411),2160,"Private, For Profit",No,No,Employed-At Work
199529,5.71845E+14,August,NJ,3153.522,606,40,43,1,,25,2,7,0,0,"Native, Born In US",2,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
199669,1.66443E+14,August,NJ,2757.0575,1923.07,60,45,1,,55,2,1,0,0,"Native, Born In US",2,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
199670,1.66443E+14,August,NJ,2711.7467,1817.3,40,45,1,,63,1,1,0,0,"Native, Born In US",2,Legal services (5411),2100,Government - State,Yes,,Employed-At Work
199812,8.25019E+14,August,NM,2044.856,961.53,40,45,1,,33,1,1,2,5,"Native, Born In US",8,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - State,No,No,Employed-At Work
199945,6.30507E+14,August,NM,2063.0421,1000,40,46,1,,31,1,7,0,0,"Native, Born In US",8,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - State,No,No,Employed-At Work
200029,5.50321E+14,August,NM,816.2753,2480,40,40,1,1,50,1,7,0,0,"Native, Born In US",8,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
200077,2.30766E+13,August,NY,5487.3714,550,40,39,2,,28,1,7,0,0,"Native, Born In US",2,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
200082,3.01533E+13,August,NY,3903.5749,2884.61,42,45,1,,52,1,1,0,0,"Native, Born In US",2,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
200159,8.00933E+13,August,NY,3471.0753,1538,40,45,4,,35,1,1,1,1,"Native, Born In US",2,Public finance activities (92113),2100,Government - Federal,No,No,Employed-At Work
200267,2.3061E+14,August,NY,4372.024,1111,40,39,1,,55,1,7,0,0,"Native, Born In US",2,Legal services (5411),2100,"Private, For Profit",No,Yes,Employed-At Work
200279,3.0029E+14,August,NY,4516.1698,1019.23,45,45,1,,28,1,7,0,0,"Native, Born In US",2,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
200454,6.54961E+14,August,NY,3425.9606,1019,45,45,1,,31,1,5,0,0,"Native, Born In US",2,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
200557,9.51762E+14,August,NY,3198.9329,2884.61,45,45,1,,59,2,4,0,0,"Native, Born In US",2,Legal services (5411),2100,"Private, For Profit",No,No,Employed-Absent
200569,9.63983E+14,August,NY,3304.129,1653.84,45,45,1,,30,2,5,0,0,"Foreign Born, US Cit By Naturalization",2,Management of companies and enterprises (551),2100,"Private, For Profit",No,No,Employed-At Work
200588,2.30063E+12,August,NY,3876.1061,250,24,40,1,7,19,2,7,0,0,"Foreign Born, US Cit By Naturalization",2,Insurance carriers and related activities (524),2160,"Private, For Profit",No,No,Employed-At Work
200673,3.15933E+13,August,NY,4081.4839,1923.07,60,45,4,,34,1,7,0,0,"Native, Born In US",2,Insurance carriers and related activities (524),2100,"Private, For Profit",No,No,Employed-At Work
200742,1.71063E+14,August,NY,2729.5277,1346.15,40,46,1,,49,2,1,2,10,"Native, Born In US",2,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
200827,3.10008E+14,August,NY,3882.3323,606,40,43,1,8,27,2,7,0,0,"Native, Born In US",2,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
200876,4.63595E+14,August,NY,3014.317,2884.61,40,40,1,,50,1,5,2,3,"Native, Born In US",2,"Justice, public order, and safety activities (922, pt. 92115)",2160,Government - State,Yes,,Employed-At Work
200916,6.10821E+14,August,NY,4252.1456,538,40,43,2,,25,2,7,0,0,"Native, Born In US",2,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
200967,6.96571E+14,August,NY,4439.2663,1653.84,50,46,1,,29,1,1,1,1,"Native, Born In US",2,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Federal,No,No,Employed-At Work
201312,5.67511E+14,August,NC,3685.0427,2100,40,44,1,2,64,1,5,0,0,"Native, Born In US",5,Legal services (5411),2100,Government - Federal,No,No,Employed-At Work
202004,3.08101E+13,August,ND,359.2461,2403,60,45,1,,59,1,1,0,0,"Native, Born In US",4,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
202047,1.83387E+14,August,ND,343.2865,740,40,45,1,,57,2,1,0,0,"Native, Born In US",4,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",2145,Government - State,No,No,Employed-At Work
202454,3.06E+14,August,OH,3370.0707,2788.46,50,45,1,,43,1,5,0,0,"Native, Born In US",3,Management of companies and enterprises (551),2100,"Private, For Profit",No,No,Employed-At Work
202566,6.5969E+14,August,OH,3018.2356,1250,36,45,1,,45,2,1,2,10,"Native, Born In US",3,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
202658,9.5067E+14,August,OH,3060.2736,865,40,42,1,,59,1,1,0,0,"Native, Born In US",3,Support activities for mining (213),2160,"Private, For Profit",No,No,Employed-At Work
202665,9.60101E+14,August,OH,3767.9802,615.38,40,43,2,,23,2,7,0,0,"Native, Born In US",3,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
202852,9.89891E+14,August,OH,3228.3564,634,40,39,1,,39,2,5,1,4,"Native, Born In US",3,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
202908,2.02903E+14,August,OK,2840.2354,865.38,45,39,1,,64,2,1,0,0,"Native, Born In US",7,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
202930,2.70105E+14,August,OK,2074.0998,730,40,45,1,,39,2,1,3,3,"Native, Born In US",7,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
202969,8.04895E+14,August,OK,2145.1363,1246.15,40,43,1,,52,2,5,0,0,"Native, Born In US",7,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
203022,9.76642E+13,August,OK,2334.499,2884.61,45,46,1,,30,1,1,0,0,"Native, Born In US",7,Support activities for mining (213),2100,"Private, For Profit",No,No,Employed-At Work
203023,9.76642E+13,August,OK,2381.0619,1846.15,45,46,1,,28,2,1,0,0,"Native, Born In US",7,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
203481,4.23498E+14,August,OR,1982.3859,1038.46,40,46,1,,48,1,1,1,3,"Native, Born In US",9,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - State,No,No,Employed-At Work
203577,5.3155E+14,August,OR,1565.4038,144,12,39,1,1,45,2,5,3,10,"Native, Born In US",9,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
203692,8.10003E+14,August,PA,3595.8649,2692.3,60,45,1,,25,1,7,0,0,"Native, Born In US",2,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
203773,4.10342E+13,August,PA,3321.1413,2884.61,45,45,1,,56,1,1,1,3,"Native, Born In US",2,Pharmaceutical and medicine manufacturing (3254),2100,"Private, For Profit",No,No,Employed-At Work
204051,8.01406E+14,August,PA,2826.8465,961,55,45,1,,37,1,1,1,2,"Native, Born In US",2,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
204101,9.81023E+14,August,PA,2449.4453,673,40,40,1,,30,2,7,0,0,"Native, Born In US",2,Automobile dealers (4411),2160,"Private, For Profit",No,No,Employed-At Work
204155,4.24147E+14,August,PA,3324.5699,771.5,40,43,1,,29,2,1,0,0,"Native, Born In US",2,"Justice, public order, and safety activities (922, pt. 92115)",2145,Government - Local,No,No,Employed-At Work
204156,4.24147E+14,August,PA,3345.7579,465,40,43,1,,29,1,1,0,0,"Native, Born In US",2,"Civic, social, advocacy organizations, and grantmaking and giving services (8132, 8133, 8134)",2160,"Private, Nonprofit",No,No,Employed-At Work
204283,1.02905E+14,August,PA,3557.4107,1442.3,38,42,1,,54,2,1,0,0,"Native, Born In US",2,Public finance activities (92113),2100,Government - State,Yes,,Employed-At Work
204599,2.4041E+14,August,RI,371.4782,1923.07,40,45,1,,42,2,1,2,9,"Native, Born In US",1,"Justice, public order, and safety activities (922, pt. 92115)",2105,Government - Federal,No,No,Employed-Absent
204694,6.6408E+14,August,RI,544.3621,423,40,45,1,,56,1,1,1,4,"Native, Born In US",1,"Other health care services (6215, 6219)",2100,"Private, Nonprofit",No,No,Employed-Absent
204695,6.6408E+14,August,RI,424.1982,1346,55,45,1,,48,2,1,1,4,"Native, Born In US",1,Legal services (5411),2100,"Private, For Profit",No,No,Employed-Absent
205045,8.6538E+14,August,SC,2896.4681,600,40,44,1,,47,2,5,1,4,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
205235,5.81364E+14,August,SD,131.9671,1107,40,46,1,,44,1,1,2,3,"Native, Born In US",4,Legal services (5411),2105,Government - Local,No,No,Employed-At Work
205238,6.02906E+14,August,SD,441.7428,900,40,45,1,,48,2,1,2,10,"Native, Born In US",4,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - State,No,No,Employed-At Work
205343,1.10761E+13,August,SD,274.8921,1280,40,39,1,,39,2,1,3,10,"Native, Born In US",4,Legal services (5411),2160,"Private, For Profit",No,No,Employed-At Work
205543,2.4071E+14,August,TN,3679.7824,900,40,45,1,,38,2,7,0,0,"Native, Born In US",6,Legal services (5411),2100,Government - Federal,No,No,Employed-At Work
205787,5.64466E+14,August,TN,3051.4955,503.2,40,39,1,,49,2,1,0,0,"Native, Born In US",6,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
205905,3.40082E+12,August,TX,5179.522,418,40,40,2,2,35,2,6,0,0,"Native, Born in PR or US Outlying Area",7,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
